Row,gap,dummy_solver
9550,False,True
9551,False,True
9552,False,True
9553,False,True
9554,False,True
9555,False,True
9556,False,True
9557,False,True
9558,False,True
9559,False,True
9560,False,True
9561,False,True
9562,False,True
9563,False,True
9564,False,True
9565,False,True
9566,False,True
9567,False,True
9568,False,True
9569,False,True
9570,False,True
9571,False,True
9572,False,True
9573,False,True
9574,False,True
9575,False,True
9576,False,True
9577,False,True
9578,False,True
9579,False,True
9580,False,True
9581,False,True
9582,False,True
9583,False,True
9584,False,True
9585,False,True
9586,False,True
9587,False,True
9588,False,True
9589,False,True
9590,False,True
9591,False,True
9592,False,True
9593,False,True
9594,False,True
9595,False,True
9596,False,True
9597,False,True
9598,False,True
9599,False,True
9600,False,True
9601,True,False
9602,False,True
9603,False,True
9604,False,True
9605,False,True
9606,False,True
9607,False,True
9608,False,True
9609,False,True
9610,False,True
9611,False,True
9612,False,True
9613,False,True
9614,False,True
9615,False,True
9616,False,True
9617,False,True
9618,False,True
9619,False,True
9620,False,True
9621,False,True
9622,False,True
9623,False,True
9624,False,True
9625,False,True
9626,False,True
9627,True,False
9628,False,True
9629,False,True
9630,False,True
9631,False,True
9632,False,True
9633,False,True
9634,False,True
9635,False,True
9636,False,True
9637,False,True
9638,False,True
9639,False,True
9640,True,True
9641,True,False
9642,False,True
9643,False,True
9644,False,True
9645,False,True
9646,False,True
9647,False,True
9648,False,True
9649,True,False
9650,False,True
9651,False,True
9652,False,True
9653,False,True
9654,False,True
9655,True,False
9656,False,False
9657,False,True
9658,False,True
9659,False,True
9660,False,True
9661,False,True
9662,False,True
9663,False,True
9664,False,True
9665,False,True
9666,False,True
9667,False,False
9668,False,True
9669,False,True
9670,False,True
9671,False,True
9672,False,True
9673,False,False
9674,False,True
9675,False,True
9676,False,True
9677,False,True
9678,False,True
9679,False,False
9680,False,True
9681,True,False
9682,True,False
9683,False,True
9684,False,True
9685,False,True
9686,False,True
9687,False,True
9688,False,True
9689,False,True
9690,False,True
9691,False,True
9692,False,True
9693,False,True
9694,False,True
9695,False,True
9696,False,True
9697,False,True
9698,False,True
9699,False,True
9700,False,True
9701,False,True
9702,False,True
9703,False,True
9704,False,True
9705,False,True
9706,False,True
9707,False,True
9708,False,True
9709,False,True
9710,False,True
9711,False,True
9712,False,True
9713,False,True
9714,False,True
9715,False,True
9716,False,True
9717,False,True
9718,False,True
9719,False,True
9720,False,True
9721,False,True
9722,False,True
9723,False,True
9724,False,True
9725,False,True
9726,False,True
9727,False,True
9728,False,True
9729,False,True
9730,False,True
9731,False,True
9732,False,True
9733,False,True
9734,False,True
9735,False,True
9736,False,True
9737,False,True
9738,False,True
9739,False,True
9740,False,True
9741,False,True
9742,False,True
9743,False,True
9744,False,True
9745,False,True
9746,False,True
9747,False,True
9748,False,True
9749,False,True
9750,False,True
9751,False,True
9752,False,True
9753,False,True
9754,False,True
9755,False,True
9756,False,True
9757,True,False
9758,False,True
9759,False,True
9760,False,True
9761,False,True
9762,False,True
9763,False,True
9764,False,True
9765,False,True
9766,False,True
9767,False,True
9768,False,True
9769,False,True
9770,False,True
9771,False,True
9772,False,True
9773,False,True
9774,False,True
9775,False,True
9776,False,True
9777,False,True
9778,False,True
9779,False,True
9780,False,True
9781,False,True
9782,False,True
9783,False,True
9784,False,True
9785,False,True
9786,False,True
9787,False,True
9788,False,True
9789,False,True
9790,False,True
9791,True,True
9792,False,True
9793,False,True
9794,False,True
9795,False,True
9796,False,True
9797,False,True
9798,False,True
9799,False,True
9800,False,True
9801,False,True
9802,False,True
9803,False,True
9804,False,True
9805,False,True
9806,False,True
9807,False,True
9808,False,True
9809,False,True
9810,False,True
9811,False,True
9812,False,True
9813,False,True
9814,False,True
9815,False,True
9816,False,True
9817,False,True
9818,False,True
9819,False,True
9820,False,True
9821,False,True
9822,False,True
9823,False,True
9824,False,True
9825,False,True
9826,False,True
9827,False,True
9828,False,True
9829,False,True
9830,False,True
9831,False,True
9832,False,True
9833,False,True
9834,False,True
9835,False,True
9836,False,True
9837,False,True
9838,False,True
9839,False,True
9840,False,True
9841,False,True
9842,False,True
9843,False,True
9844,False,True
9845,False,True
9846,False,True
9847,False,True
9848,False,True
9849,False,True
9850,False,True
9851,False,True
9852,False,True
9853,False,True
9854,False,True
9855,False,True
9856,False,True
9857,False,True
9858,False,True
9859,False,True
9860,False,True
9861,False,True
9862,False,True
9863,False,True
9864,False,True
9865,False,True
9866,False,True
9867,False,True
9868,False,True
9869,False,True
9870,False,True
9871,False,True
9872,False,True
9873,False,True
9874,False,True
9875,False,True
9876,False,True
9877,False,True
9878,False,True
9879,False,True
9880,False,True
9881,False,True
9882,False,True
9883,False,True
9884,False,True
9885,False,True
9886,False,True
9887,False,True
9888,False,True
9889,False,True
9890,False,True
9891,False,True
9892,False,True
9893,False,True
9894,False,True
9895,False,True
9896,False,True
9897,False,True
9898,False,True
9899,False,True
9900,False,True
9901,True,False
9902,False,True
9903,False,True
9904,True,False
9905,False,True
9906,False,True
9907,False,True
9908,False,True
9909,False,True
9910,True,False
9911,False,True
9912,True,False
9913,False,True
9914,False,False
9915,False,True
9916,True,False
9917,True,False
9918,False,True
9919,False,True
9920,False,True
9921,True,False
9922,False,True
9923,True,False
9924,True,False
9925,False,True
9926,False,True
9927,True,False
9928,True,False
9929,False,True
9930,True,False
9931,False,True
9932,False,True
9933,False,True
9934,True,False
9935,True,False
9936,False,False
9937,False,True
9938,True,False
9939,True,False
9940,False,True
9941,False,True
9942,False,False
9943,False,True
9944,True,False
9945,True,False
9946,True,False
9947,False,True
9948,False,True
9949,False,False
9950,False,True
9951,False,True
9952,False,True
9953,False,True
9954,True,False
9955,True,False
9956,False,True
9957,True,False
9958,False,True
9959,True,False
9960,False,True
9961,False,True
9962,False,True
9963,True,False
9964,True,False
9965,False,True
9966,True,False
9967,False,True
9968,True,False
9969,True,False
9970,False,True
9971,True,False
9972,False,True
9973,True,False
9974,False,False
9975,True,False
9976,True,False
9977,True,False
9978,False,False
9979,False,True
9980,False,True
9981,True,False
9982,True,False
9983,False,True
9984,True,False
9985,False,True
9986,True,False
9987,False,True
9988,False,True
9989,False,True
9990,False,True
9991,False,True
9992,True,False
9993,False,True
9994,False,True
9995,True,False
9996,False,True
9997,True,False
9998,False,True
9999,False,True
10000,False,True
10001,True,False
10002,False,True
10003,False,True
10004,True,False
10005,False,False
10006,False,True
10007,True,False
10008,False,True
10009,False,True
10010,False,True
10011,False,True
10012,False,True
10013,True,False
10014,True,False
10015,True,False
10016,False,True
10017,True,False
10018,True,False
10019,True,False
10020,True,False
10021,False,True
10022,True,False
10023,True,False
10024,False,True
10025,False,True
10026,True,False
10027,True,False
10028,False,True
10029,False,True
10030,True,False
10031,False,True
10032,True,False
10033,True,False
10034,False,True
10035,False,True
10036,False,True
10037,False,True
10038,True,False
10039,True,False
10040,True,False
10041,False,True
10042,False,True
10043,True,False
10044,False,True
10045,False,True
10046,False,True
10047,False,True
10048,False,True
10049,False,True
10050,False,True
10051,False,True
10052,True,False
10053,False,True
10054,False,True
10055,True,False
10056,False,True
10057,True,False
10058,True,False
10059,False,True
10060,False,True
10061,False,True
10062,False,True
10063,False,True
10064,False,True
10065,False,True
10066,False,True
10067,True,False
10068,True,False
10069,False,True
10070,True,False
10071,True,False
10072,True,False
10073,True,False
10074,True,False
10075,False,True
10076,False,True
10077,False,True
10078,True,False
10079,True,False
10080,True,False
10081,True,False
10082,True,False
10083,False,True
10084,True,False
10085,False,True
10086,False,True
10087,False,False
10088,False,True
10089,True,False
10090,False,True
10091,True,False
10092,True,False
10093,True,False
10094,True,False
10095,True,False
10096,False,True
10097,True,False
10098,False,True
10099,False,True
10100,True,False
10101,False,True
10102,True,False
10103,False,True
10104,True,False
10105,False,True
10106,False,True
10107,True,False
10108,True,False
10109,False,True
10110,False,True
10111,False,True
10112,False,True
10113,False,True
10114,False,True
10115,False,True
10116,False,True
10117,False,True
10118,True,False
10119,False,True
10120,True,False
10121,False,True
10122,True,False
10123,False,True
10124,False,True
10125,False,True
10126,False,True
10127,True,False
10128,False,True
10129,False,True
10130,False,True
10131,False,True
10132,False,True
10133,True,False
10134,False,True
10135,False,True
10136,True,False
10137,False,True
10138,False,True
10139,False,True
10140,False,True
10141,False,True
10142,True,False
10143,True,False
10144,False,True
10145,False,True
10146,False,True
10147,False,True
10148,True,False
10149,False,True
10150,False,True
10151,False,True
10152,False,True
10153,False,True
10154,False,True
10155,False,True
10156,False,True
10157,False,True
10158,True,False
10159,False,True
10160,False,True
10161,False,True
10162,False,True
10163,False,True
10164,True,False
10165,True,False
10166,False,True
10167,True,False
10168,False,True
10169,False,True
10170,False,True
10171,False,True
10172,False,True
10173,False,True
10174,False,True
10175,False,True
10176,False,True
10177,False,True
10178,False,True
10179,False,True
10180,True,False
10181,False,True
10182,False,True
10183,False,True
10184,True,False
10185,False,True
10186,True,False
10187,False,True
10188,False,True
10189,False,True
10190,False,True
10191,True,False
10192,False,True
10193,False,True
10194,False,True
10195,False,True
10196,True,False
10197,False,True
10198,False,True
10199,False,True
10200,False,True
10201,False,True
10202,False,True
10203,False,True
10204,True,False
10205,False,True
10206,False,True
10207,True,False
10208,False,True
10209,False,True
10210,True,False
10211,False,True
10212,False,True
10213,False,True
10214,True,False
10215,True,False
10216,False,True
10217,False,True
10218,False,True
10219,False,True
10220,False,True
10221,True,False
10222,True,False
10223,True,False
10224,False,True
10225,False,True
10226,True,False
10227,True,False
10228,True,False
10229,False,True
10230,False,True
10231,False,True
10232,False,True
10233,False,True
10234,True,False
10235,False,True
10236,True,False
10237,False,True
10238,False,True
10239,False,True
10240,False,True
10241,False,True
10242,False,True
10243,False,True
10244,False,True
10245,False,True
10246,True,False
10247,False,True
10248,True,False
10249,False,True
10250,False,True
10251,False,True
10252,False,True
10253,False,True
10254,False,True
10255,False,True
10256,True,False
10257,True,False
10258,True,False
10259,False,True
10260,False,True
10261,True,False
10262,False,True
10263,False,True
10264,True,False
10265,False,True
10266,True,False
10267,True,False
10268,False,True
10269,False,True
10270,False,True
10271,False,True
10272,False,True
10273,False,True
10274,False,True
10275,True,False
10276,False,True
10277,True,False
10278,True,False
10279,False,True
10280,False,True
10281,False,True
10282,False,True
10283,True,False
10284,False,True
10285,False,True
10286,False,True
10287,False,True
10288,False,True
10289,True,False
10290,False,True
10291,False,True
10292,False,True
10293,True,False
10294,False,True
10295,True,False
10296,True,False
10297,False,True
10298,False,True
10299,False,True
10300,False,True
10301,False,True
10302,False,True
10303,False,True
10304,False,True
10305,False,True
10306,False,True
10307,False,True
10308,False,True
10309,False,True
10310,False,True
10311,False,True
10312,False,True
10313,False,True
10314,False,True
10315,False,True
10316,False,True
10317,False,True
10318,False,True
10319,False,True
10320,False,True
10321,False,True
10322,False,True
10323,False,True
10324,False,True
10325,False,True
10326,False,True
10327,True,True
10328,False,True
10329,False,True
10330,False,True
10331,False,True
10332,False,True
10333,False,True
10334,False,True
10335,False,True
10336,False,True
10337,False,True
10338,False,True
10339,False,True
10340,False,True
10341,False,True
10342,False,True
10343,False,True
10344,False,True
10345,False,True
10346,True,False
10347,False,True
10348,False,True
10349,False,True
10350,False,True
10351,False,True
10352,False,True
10353,False,True
10354,False,True
10355,False,True
10356,False,True
10357,False,True
10358,False,True
10359,False,True
10360,False,True
10361,False,True
10362,False,True
10363,False,True
10364,False,True
10365,False,True
10366,False,True
10367,False,True
10368,False,True
10369,False,True
10370,False,True
10371,False,True
10372,False,True
10373,False,True
10374,False,True
10375,False,True
10376,False,True
10377,False,True
10378,False,True
10379,False,True
10380,False,True
10381,False,True
10382,False,True
10383,False,True
10384,False,True
10385,False,True
10386,False,True
10387,False,True
10388,False,True
10389,False,True
10390,False,True
10391,False,True
10392,True,False
10393,False,True
10394,True,False
10395,False,True
10396,False,True
10397,False,True
10398,False,True
10399,False,True
10400,False,True
10401,False,True
10402,False,True
10403,False,True
10404,False,True
10405,False,True
10406,False,True
10407,False,True
10408,False,True
10409,False,True
10410,False,True
10411,False,True
10412,False,True
10413,False,True
10414,False,True
10415,False,True
10416,False,True
10417,False,True
10418,False,True
10419,False,True
10420,False,True
10421,False,True
10422,False,True
10423,True,False
10424,False,True
10425,True,False
10426,False,True
10427,False,True
10428,False,True
10429,False,True
10430,False,True
10431,False,True
10432,False,True
10433,False,True
10434,False,True
10435,False,True
10436,False,True
10437,True,True
10438,False,True
10439,False,True
10440,False,True
10441,False,True
10442,False,True
10443,False,True
10444,False,True
10445,False,True
10446,False,True
10447,False,True
10448,False,True
10449,False,True
10450,False,True
10451,False,True
10452,False,True
10453,False,True
10454,False,True
10455,False,True
10456,False,True
10457,False,True
10458,False,True
10459,False,True
10460,False,True
10461,False,True
10462,False,True
10463,False,True
10464,False,True
10465,False,True
10466,False,True
10467,False,True
10468,False,True
10469,False,True
10470,False,True
10471,False,True
10472,False,True
10473,False,True
10474,False,True
10475,False,True
10476,False,True
10477,False,True
10478,False,True
10479,True,True
10480,False,True
10481,False,True
10482,False,True
10483,False,True
10484,False,True
10485,False,True
10486,False,True
10487,False,True
10488,False,True
10489,False,True
10490,False,True
10491,True,True
10492,False,True
10493,False,True
10494,False,True
10495,False,True
10496,False,True
10497,False,True
10498,False,True
10499,False,True
10500,True,False
10501,False,True
10502,False,True
10503,True,False
10504,False,True
10505,True,False
10506,False,True
10507,False,True
10508,False,True
10509,False,False
10510,True,False
10511,False,True
10512,False,True
10513,False,True
10514,False,False
10515,False,True
10516,False,True
10517,True,False
10518,False,False
10519,True,False
10520,False,True
10521,False,True
10522,True,False
10523,False,True
10524,True,False
10525,True,False
10526,True,False
10527,False,True
10528,True,False
10529,False,True
10530,False,True
10531,False,True
10532,True,False
10533,True,False
10534,False,True
10535,True,False
10536,False,False
10537,False,True
10538,True,False
10539,False,True
10540,True,False
10541,False,True
10542,False,True
10543,True,False
10544,True,False
10545,False,True
10546,True,False
10547,True,False
10548,True,False
10549,True,False
10550,True,False
10551,False,True
10552,False,True
10553,False,True
10554,True,False
10555,False,True
10556,True,False
10557,True,False
10558,False,True
10559,False,True
10560,True,False
10561,True,False
10562,False,True
10563,True,False
10564,False,True
10565,False,True
10566,True,False
10567,True,False
10568,True,False
10569,False,True
10570,True,False
10571,False,True
10572,False,True
10573,True,False
10574,False,True
10575,True,False
10576,False,False
10577,False,True
10578,True,False
10579,True,False
10580,False,True
10581,False,True
10582,True,False
10583,False,True
10584,True,False
10585,True,False
10586,True,False
10587,True,False
10588,False,True
10589,False,True
10590,False,True
10591,False,False
10592,True,False
10593,False,True
10594,True,False
10595,False,True
10596,False,True
10597,False,True
10598,True,False
10599,False,True
10600,True,False
10601,False,True
10602,False,True
10603,False,True
10604,True,False
10605,False,True
10606,False,True
10607,False,True
10608,False,True
10609,True,False
10610,False,False
10611,False,True
10612,True,False
10613,True,False
10614,True,False
10615,True,False
10616,True,False
10617,False,True
10618,False,True
10619,False,True
10620,False,False
10621,False,True
10622,False,True
10623,False,True
10624,False,False
10625,True,False
10626,True,False
10627,True,False
10628,True,False
10629,False,True
10630,False,True
10631,False,True
10632,False,False
10633,False,True
10634,False,True
10635,False,True
10636,True,False
10637,False,True
10638,False,True
10639,False,True
10640,False,True
10641,False,False
10642,False,True
10643,False,True
10644,False,False
10645,False,False
10646,False,True
10647,False,True
10648,False,False
10649,False,True
10650,True,False
10651,True,False
10652,False,True
10653,False,True
10654,False,True
10655,False,True
10656,True,False
10657,False,True
10658,True,False
10659,False,False
10660,True,False
10661,True,False
10662,False,True
10663,False,True
10664,False,True
10665,True,False
10666,True,False
10667,False,True
10668,True,False
10669,True,False
10670,False,True
10671,False,True
10672,False,False
10673,True,False
10674,False,True
10675,False,True
10676,False,True
10677,False,True
10678,False,True
10679,False,True
10680,True,False
10681,False,True
10682,False,True
10683,True,False
10684,True,False
10685,False,True
10686,True,False
10687,True,False
10688,False,False
10689,True,False
10690,False,True
10691,False,True
10692,False,False
10693,False,True
10694,False,True
10695,False,True
10696,True,False
10697,False,True
10698,True,False
10699,False,True
10700,False,True
10701,False,True
10702,False,True
10703,False,True
10704,True,False
10705,True,False
10706,False,True
10707,False,True
10708,False,True
10709,False,True
10710,False,True
10711,True,False
10712,False,True
10713,False,True
10714,False,True
10715,False,True
10716,False,True
10717,False,True
10718,False,True
10719,True,False
10720,False,True
10721,True,False
10722,False,True
10723,True,False
10724,False,True
10725,False,True
10726,False,True
10727,False,True
10728,True,False
10729,False,True
10730,True,False
10731,False,True
10732,True,False
10733,False,True
10734,False,True
10735,True,False
10736,False,True
10737,True,False
10738,False,True
10739,False,True
10740,False,True
10741,True,True
10742,False,True
10743,False,True
10744,False,True
10745,False,False
10746,False,True
10747,False,True
10748,False,True
10749,False,True
10750,True,False
10751,False,True
10752,False,False
10753,False,True
10754,True,False
10755,False,True
10756,False,True
10757,False,True
10758,False,True
10759,False,True
10760,False,True
10761,False,True
10762,True,False
10763,False,True
10764,False,True
10765,False,True
10766,True,False
10767,False,True
10768,False,True
10769,True,False
10770,False,True
10771,True,False
10772,False,True
10773,False,True
10774,False,True
10775,False,True
10776,False,True
10777,False,True
10778,False,True
10779,False,True
10780,False,True
10781,True,False
10782,False,True
10783,False,True
10784,False,True
10785,False,True
10786,True,False
10787,False,True
10788,False,True
10789,False,True
10790,False,True
10791,False,True
10792,False,True
10793,False,True
10794,False,False
10795,False,True
10796,False,True
10797,False,True
10798,False,True
10799,False,True
10800,False,True
10801,False,True
10802,False,True
10803,True,False
10804,False,True
10805,True,False
10806,False,True
10807,False,True
10808,False,True
10809,False,True
10810,False,True
10811,False,True
10812,True,False
10813,False,True
10814,False,True
10815,False,True
10816,True,True
10817,True,False
10818,True,False
10819,True,False
10820,False,True
10821,True,False
10822,False,True
10823,False,True
10824,True,False
10825,True,False
10826,False,True
10827,False,True
10828,False,True
10829,True,False
10830,False,True
10831,True,False
10832,False,True
10833,False,True
10834,True,False
10835,False,True
10836,False,True
10837,True,False
10838,False,True
10839,True,False
10840,False,True
10841,False,True
10842,False,True
10843,True,False
10844,False,True
10845,False,True
10846,True,False
10847,False,True
10848,True,False
10849,True,False
10850,False,True
10851,False,True
10852,True,True
10853,True,False
10854,False,True
10855,False,True
10856,False,True
10857,False,True
10858,False,True
10859,False,True
10860,False,True
10861,False,True
10862,True,True
10863,True,False
10864,False,True
10865,False,True
10866,False,True
10867,True,False
10868,True,False
10869,False,True
10870,True,False
10871,False,True
10872,False,True
10873,True,True
10874,False,False
10875,False,True
10876,False,True
10877,False,True
10878,False,True
10879,False,True
10880,False,True
10881,True,False
10882,False,True
10883,True,False
10884,False,True
10885,True,False
10886,False,True
10887,False,True
10888,True,False
10889,False,True
10890,False,True
10891,False,True
10892,False,True
10893,True,False
10894,False,True
10895,False,True
10896,False,True
10897,False,True
10898,False,True
10899,True,False
10900,False,True
10901,False,True
10902,False,True
10903,False,True
10904,False,True
10905,False,True
10906,False,True
10907,False,True
10908,False,True
10909,False,True
10910,False,True
10911,False,True
10912,False,True
10913,False,True
10914,False,True
10915,True,False
10916,False,True
10917,False,True
10918,True,False
10919,True,True
10920,False,True
10921,False,True
10922,True,True
10923,False,True
10924,False,True
10925,False,True
10926,False,True
10927,False,True
10928,False,True
10929,False,True
10930,False,True
10931,False,True
10932,False,True
10933,True,True
10934,False,True
10935,False,True
10936,False,True
10937,False,True
10938,False,True
10939,False,True
10940,False,True
10941,False,True
10942,False,True
10943,False,True
10944,False,True
10945,False,True
10946,False,True
10947,False,True
10948,False,True
10949,True,False
10950,False,True
10951,False,True
10952,False,True
10953,False,True
10954,False,True
10955,True,True
10956,False,True
10957,False,True
10958,False,True
10959,False,True
10960,False,True
10961,False,True
10962,False,True
10963,False,True
10964,False,True
10965,False,True
10966,True,True
10967,True,True
10968,False,True
10969,False,True
10970,False,True
10971,False,True
10972,False,True
10973,False,True
10974,False,True
10975,True,True
10976,False,True
10977,False,True
10978,False,True
10979,False,True
10980,False,True
10981,False,True
10982,False,True
10983,False,True
10984,False,True
10985,False,True
10986,False,True
10987,False,True
10988,False,True
10989,False,True
10990,True,True
10991,False,True
10992,False,True
10993,False,True
10994,False,True
10995,False,True
10996,False,True
10997,False,True
10998,False,True
10999,False,True
11000,True,False
11001,False,True
11002,False,True
11003,False,True
11004,False,True
11005,False,True
11006,False,True
11007,True,False
11008,False,True
11009,False,True
11010,False,True
11011,False,True
11012,False,True
11013,False,True
11014,False,True
11015,False,True
11016,False,True
11017,False,True
11018,False,True
11019,False,True
11020,False,True
11021,False,True
11022,False,True
11023,False,True
11024,False,True
11025,False,True
11026,False,True
11027,True,False
11028,False,True
11029,False,True
11030,False,True
11031,False,True
11032,False,True
11033,False,True
11034,False,True
11035,False,True
11036,False,True
11037,False,True
11038,False,True
11039,False,True
11040,False,True
11041,False,True
11042,False,True
11043,False,True
11044,False,True
11045,False,True
11046,True,True
11047,False,True
11048,False,True
11049,False,True
11050,False,True
11051,False,True
11052,False,True
11053,False,True
11054,False,True
11055,False,True
11056,False,True
11057,False,True
11058,False,True
11059,False,True
11060,False,True
11061,False,True
11062,False,True
11063,False,True
11064,True,False
11065,False,True
11066,True,False
11067,False,True
11068,False,True
11069,False,True
11070,False,True
11071,False,True
11072,True,False
11073,False,True
11074,False,True
11075,False,True
11076,False,True
11077,False,True
11078,False,True
11079,False,True
11080,False,True
11081,False,True
11082,False,True
11083,False,True
11084,False,True
11085,False,True
11086,False,True
11087,False,True
11088,False,True
11089,False,True
11090,False,True
11091,False,True
11092,False,True
11093,False,True
11094,True,True
11095,False,True
11096,False,True
11097,False,True
11098,False,True
11099,False,True
11100,False,True
11101,False,True
11102,False,True
11103,True,False
11104,False,True
11105,True,False
11106,True,False
11107,False,False
11108,False,True
11109,False,True
11110,False,True
11111,True,False
11112,False,False
11113,True,False
11114,True,False
11115,True,False
11116,False,True
11117,False,True
11118,False,True
11119,False,True
11120,False,True
11121,False,True
11122,False,True
11123,False,True
11124,False,True
11125,True,False
11126,True,False
11127,True,False
11128,False,True
11129,False,True
11130,True,False
11131,False,True
11132,False,True
11133,False,False
11134,False,False
11135,False,True
11136,False,True
11137,False,False
11138,False,True
11139,False,True
11140,False,True
11141,True,False
11142,True,False
11143,False,True
11144,True,False
11145,False,True
11146,True,False
11147,True,False
11148,True,False
11149,True,False
11150,False,True
11151,False,True
11152,False,True
11153,False,True
11154,False,True
11155,False,False
11156,False,True
11157,True,False
11158,False,True
11159,False,False
11160,False,False
11161,False,True
11162,False,False
11163,False,False
11164,False,True
11165,True,False
11166,True,False
11167,True,False
11168,True,False
11169,True,False
11170,False,True
11171,True,False
11172,False,True
11173,True,False
11174,False,True
11175,False,True
11176,True,False
11177,True,False
11178,False,True
11179,False,True
11180,False,False
11181,False,False
11182,False,False
11183,False,True
11184,True,False
11185,False,True
11186,False,False
11187,False,True
11188,False,False
11189,False,True
11190,True,False
11191,True,False
11192,False,True
11193,True,False
11194,False,True
11195,False,True
11196,False,True
11197,False,True
11198,False,True
11199,True,False
11200,False,True
11201,False,True
11202,False,True
11203,True,False
11204,False,True
11205,False,True
11206,True,False
11207,False,True
11208,False,True
11209,True,False
11210,False,True
11211,False,True
11212,True,False
11213,False,True
11214,True,False
11215,False,True
11216,False,True
11217,False,True
11218,False,False
11219,False,True
11220,True,False
11221,False,False
11222,True,False
11223,False,True
11224,True,False
11225,False,False
11226,False,True
11227,False,True
11228,False,True
11229,False,True
11230,False,False
11231,False,False
11232,False,True
11233,True,False
11234,False,True
11235,False,True
11236,False,True
11237,False,True
11238,True,False
11239,True,False
11240,True,False
11241,True,False
11242,True,False
11243,False,True
11244,True,False
11245,False,False
11246,False,True
11247,False,True
11248,False,False
11249,True,False
11250,True,False
11251,True,False
11252,True,False
11253,False,True
11254,False,True
11255,True,False
11256,False,True
11257,False,True
11258,True,False
11259,False,True
11260,True,False
11261,False,True
11262,False,True
11263,False,True
11264,True,False
11265,False,True
11266,True,False
11267,False,False
11268,True,False
11269,False,True
11270,True,False
11271,False,True
11272,False,True
11273,False,True
11274,False,True
11275,False,False
11276,False,True
11277,True,False
11278,True,False
11279,False,True
11280,False,True
11281,True,False
11282,True,False
11283,False,True
11284,False,True
11285,True,False
11286,True,False
11287,False,True
11288,True,False
11289,True,False
11290,True,False
11291,False,True
11292,True,False
11293,True,False
11294,False,True
11295,False,True
11296,False,True
11297,False,True
11298,False,True
11299,False,True
11300,True,False
11301,False,True
11302,False,True
11303,True,False
11304,False,True
11305,False,True
11306,False,True
11307,False,True
11308,True,False
11309,True,False
11310,False,True
11311,False,True
11312,True,False
11313,True,False
11314,False,True
11315,False,True
11316,False,True
11317,True,False
11318,False,True
11319,False,True
11320,False,True
11321,False,True
11322,False,True
11323,True,False
11324,False,True
11325,False,True
11326,True,False
11327,True,False
11328,False,True
11329,False,True
11330,False,False
11331,True,False
11332,False,True
11333,True,False
11334,False,True
11335,False,True
11336,True,False
11337,False,True
11338,False,True
11339,False,True
11340,False,True
11341,False,True
11342,False,True
11343,True,False
11344,False,True
11345,False,True
11346,True,False
11347,False,True
11348,True,False
11349,False,True
11350,False,True
11351,False,True
11352,False,True
11353,False,True
11354,False,True
11355,False,True
11356,False,True
11357,False,True
11358,False,True
11359,False,True
11360,False,True
11361,False,True
11362,False,True
11363,False,False
11364,True,False
11365,False,True
11366,False,True
11367,False,True
11368,True,False
11369,False,True
11370,True,False
11371,False,True
11372,False,True
11373,True,False
11374,False,True
11375,False,True
11376,False,True
11377,False,True
11378,False,True
11379,False,True
11380,False,True
11381,True,False
11382,False,True
11383,False,True
11384,False,True
11385,False,True
11386,False,True
11387,False,True
11388,False,True
11389,False,True
11390,False,True
11391,True,False
11392,True,False
11393,False,False
11394,False,True
11395,False,True
11396,False,True
11397,True,False
11398,False,True
11399,False,True
11400,False,True
11401,False,True
11402,False,True
11403,True,False
11404,True,False
11405,True,False
11406,True,False
11407,False,True
11408,True,False
11409,True,False
11410,False,True
11411,False,True
11412,False,True
11413,False,False
11414,False,False
11415,False,True
11416,True,False
11417,False,True
11418,False,True
11419,True,False
11420,False,True
11421,False,True
11422,True,False
11423,True,False
11424,False,True
11425,False,True
11426,False,True
11427,False,False
11428,False,True
11429,False,True
11430,False,True
11431,False,True
11432,False,True
11433,False,True
11434,False,True
11435,False,True
11436,False,True
11437,False,True
11438,False,True
11439,False,True
11440,True,False
11441,True,False
11442,False,True
11443,False,True
11444,False,True
11445,False,True
11446,False,True
11447,True,False
11448,False,True
11449,True,False
11450,True,False
11451,False,False
11452,False,True
11453,True,False
11454,False,True
11455,False,True
11456,False,True
11457,False,True
11458,False,True
11459,True,False
11460,True,False
11461,False,True
11462,False,True
11463,False,True
11464,False,True
11465,False,True
11466,True,False
11467,False,True
11468,False,True
11469,False,True
11470,True,False
11471,False,True
11472,True,False
11473,False,True
11474,False,True
11475,False,True
11476,False,True
11477,False,False
11478,False,True
11479,True,False
11480,True,False
11481,True,False
11482,False,True
11483,True,False
11484,False,True
11485,False,True
11486,False,True
11487,False,True
11488,True,False
11489,False,True
11490,False,True
11491,False,True
11492,False,True
11493,False,True
11494,False,True
11495,False,True
11496,False,True
11497,True,False
11498,False,True
11499,False,True
11500,False,True
11501,False,True
11502,False,True
11503,True,False
11504,False,True
11505,False,True
11506,False,True
11507,True,True
11508,False,True
11509,False,True
11510,False,True
11511,False,True
11512,False,True
11513,False,True
11514,False,True
11515,False,True
11516,False,True
11517,False,True
11518,True,False
11519,False,True
11520,True,False
11521,False,True
11522,False,True
11523,False,True
11524,False,True
11525,False,True
11526,True,True
11527,True,False
11528,False,True
11529,False,True
11530,True,False
11531,False,True
11532,False,True
11533,False,True
11534,True,True
11535,False,True
11536,False,True
11537,False,True
11538,False,True
11539,False,True
11540,False,True
11541,False,True
11542,False,True
11543,False,True
11544,False,True
11545,False,True
11546,False,True
11547,False,True
